"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-7",""
"Title","CorrMC2-7",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.65, 0.16, 0.26, -0.14, -0.88, -0.38. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.88"
"Option","0","0.16"
"Option","0","0.26"
"Option","0","-0.14"
"Option","0","-0.38"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-8",""
"Title","CorrMC2-8",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.6, -0.5, 0.74, -0.23, 0.75, 0.43. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.75"
"Option","0","-0.5"
"Option","0","0.74"
"Option","0","-0.23"
"Option","0","0.43"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-9",""
"Title","CorrMC2-9",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.33, 0.54, 0.84, -0.35, 0.51, 0.61. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.84"
"Option","0","0.54"
"Option","0","-0.35"
"Option","0","0.51"
"Option","0","0.61"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-10",""
"Title","CorrMC2-10",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.23, 0.51, 0.78, 1, -0.0599999999999999, 0.55. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.23"
"Option","100","1"
"Option","0","0.78"
"Option","0","-0.0599999999999999"
"Option","0","0.55"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-11",""
"Title","CorrMC2-11",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.86, -0.49, 0.36, -0.89, -0.64, -0.55. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.86"
"Option","0","-0.49"
"Option","0","0.36"
"Option","100","-0.89"
"Option","0","-0.55"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-12",""
"Title","CorrMC2-12",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.84, -0.51, -0.68, 0.83, 0.63, -0.21. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.51"
"Option","100","0.84"
"Option","0","0.83"
"Option","0","0.63"
"Option","0","-0.21"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-13",""
"Title","CorrMC2-13",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.58, -0.14, 0.14, 0.48, 0.23, -0.76. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.58"
"Option","0","-0.14"
"Option","0","0.14"
"Option","0","0.48"
"Option","100","-0.76"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-14",""
"Title","CorrMC2-14",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.56, 0.3, 0.0800000000000001, -0.7, -0.58, -0.45. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.56"
"Option","0","0.3"
"Option","0","0.0800000000000001"
"Option","100","-0.7"
"Option","0","-0.45"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-15",""
"Title","CorrMC2-15",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.55, 0.0800000000000001, 0.89, -0.86, -0.4, -0.75. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.55"
"Option","0","0.0800000000000001"
"Option","0","-0.86"
"Option","0","-0.4"
"Option","100","0.89"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-16",""
"Title","CorrMC2-16",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.64, -0.28, -0.8, 0.24, 0.3, -0.84. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.64"
"Option","0","-0.28"
"Option","100","-0.84"
"Option","0","0.24"
"Option","0","0.3"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-17",""
"Title","CorrMC2-17",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.3, -0.61, 0.41, -0.84, -0.96, 0.99. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.3"
"Option","0","-0.61"
"Option","0","0.41"
"Option","100","0.99"
"Option","0","-0.96"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-18",""
"Title","CorrMC2-18",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.29, -0.99, -0.71, -0.29, -0.86, -0.68. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.99"
"Option","0","-0.71"
"Option","0","-0.29"
"Option","0","-0.86"
"Option","0","-0.68"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-19",""
"Title","CorrMC2-19",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.83, -0.1, 0.84, -0.19, -0.52, -0.64. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.83"
"Option","100","0.84"
"Option","0","-0.19"
"Option","0","-0.52"
"Option","0","-0.64"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-20",""
"Title","CorrMC2-20",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.15, 0.57, 0.12, -0.79, 0, 0.64. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.79"
"Option","0","0.57"
"Option","0","0.12"
"Option","0","0"
"Option","0","0.64"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-21",""
"Title","CorrMC2-21",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.63, -0.89, -0.72, 0.15, -0.52, 0.65. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.89"
"Option","0","-0.72"
"Option","0","0.15"
"Option","0","-0.52"
"Option","0","0.65"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-22",""
"Title","CorrMC2-22",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.75, 0.19, -0.89, -0.94, 0.48, -0.72. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.75"
"Option","0","0.19"
"Option","100","-0.94"
"Option","0","0.48"
"Option","0","-0.72"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-23",""
"Title","CorrMC2-23",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.19, 0.6, 0.65, 0.35, 0.79, 0.64. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.19"
"Option","0","0.6"
"Option","100","0.79"
"Option","0","0.35"
"Option","0","0.64"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-24",""
"Title","CorrMC2-24",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.89, -0.66, -0.44, -0.79, -0.48, -0.99. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.89"
"Option","100","-0.99"
"Option","0","-0.44"
"Option","0","-0.79"
"Option","0","-0.48"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-25",""
"Title","CorrMC2-25",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.79, -0.27, 0.44, 0.89, -0.51, -0.26. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.79"
"Option","0","-0.27"
"Option","0","0.44"
"Option","100","0.89"
"Option","0","-0.26"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-26",""
"Title","CorrMC2-26",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.48, 0.56, -0.66, 0.43, -0.31, 0.8. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.48"
"Option","100","0.8"
"Option","0","-0.66"
"Option","0","0.43"
"Option","0","-0.31"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-27",""
"Title","CorrMC2-27",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.08, -0.46, -0.12, 0.94, -0.84, -0.9. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.08"
"Option","0","-0.46"
"Option","0","-0.12"
"Option","0","-0.84"
"Option","100","0.94"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-28",""
"Title","CorrMC2-28",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.4, 0.76, -0.4, -0.43, 0.37, 0.03. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.4"
"Option","0","-0.4"
"Option","100","0.76"
"Option","0","0.37"
"Option","0","0.03"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-29",""
"Title","CorrMC2-29",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.47, -0.25, -0.53, 0.89, 0.05, 0.84. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.89"
"Option","0","-0.25"
"Option","0","-0.53"
"Option","0","0.05"
"Option","0","0.84"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-30",""
"Title","CorrMC2-30",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.92, 0.77, 0.05, -0.35, 0.0800000000000001, 0.29. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.92"
"Option","0","0.05"
"Option","0","-0.35"
"Option","0","0.0800000000000001"
"Option","0","0.29"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-31",""
"Title","CorrMC2-31",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.98, 0.79, 0.93, -0.04, 0.76, 0.96. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.98"
"Option","0","0.93"
"Option","0","-0.04"
"Option","0","0.76"
"Option","0","0.96"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-32",""
"Title","CorrMC2-32",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.84, -0.61, -0.23, 0.76, -0.44, 0.67. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.61"
"Option","100","-0.84"
"Option","0","0.76"
"Option","0","-0.44"
"Option","0","0.67"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-33",""
"Title","CorrMC2-33",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.42, -0.01, 0.22, -0.33, 0.69, -0.73. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.73"
"Option","0","-0.01"
"Option","0","0.22"
"Option","0","-0.33"
"Option","0","0.69"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-34",""
"Title","CorrMC2-34",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.81, -0.03, -0.46, -0.96, 0.85, -0.34. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.81"
"Option","0","-0.03"
"Option","0","-0.46"
"Option","0","0.85"
"Option","100","-0.96"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-35",""
"Title","CorrMC2-35",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.46, 0.7, -1, 0.85, 0.19, 0.47. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.46"
"Option","0","0.7"
"Option","0","0.85"
"Option","100","-1"
"Option","0","0.47"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-36",""
"Title","CorrMC2-36",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.21, -0.54, 0.3, -0.63, 0.46, -0.82. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.82"
"Option","0","-0.54"
"Option","0","0.3"
"Option","0","-0.63"
"Option","0","0.46"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-37",""
"Title","CorrMC2-37",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.89, 0.66, 0.98, -0.82, 0.69, -0.58. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.89"
"Option","0","0.66"
"Option","100","0.98"
"Option","0","0.69"
"Option","0","-0.58"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-38",""
"Title","CorrMC2-38",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.14, -0.03, 0.69, -0.21, 0.63, 0.39. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.14"
"Option","0","-0.03"
"Option","0","-0.21"
"Option","100","0.69"
"Option","0","0.39"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-39",""
"Title","CorrMC2-39",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.39, 0.84, -0.89, 0.54, 0.85, 0.97. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.39"
"Option","100","0.97"
"Option","0","-0.89"
"Option","0","0.54"
"Option","0","0.85"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-40",""
"Title","CorrMC2-40",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.71, -0.76, -0.56, 0.11, -0.31, 0.78. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.78"
"Option","0","-0.76"
"Option","0","-0.56"
"Option","0","0.11"
"Option","0","-0.31"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-41",""
"Title","CorrMC2-41",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.1, -0.61, 0.93, -0.16, -0.5, -0.25. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.93"
"Option","0","-0.61"
"Option","0","-0.16"
"Option","0","-0.5"
"Option","0","-0.25"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-42",""
"Title","CorrMC2-42",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.1, 0.15, -0.81, 0.24, 0.7, 0.97. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.97"
"Option","0","0.15"
"Option","0","-0.81"
"Option","0","0.24"
"Option","0","0.7"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-43",""
"Title","CorrMC2-43",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.86, -0.04, 0.05, -0.85, 0.41, 0.7. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.04"
"Option","0","0.05"
"Option","0","-0.85"
"Option","100","-0.86"
"Option","0","0.7"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-44",""
"Title","CorrMC2-44",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.84, -0.08, 0.54, 0.13, -0.63, -0.95. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.84"
"Option","0","-0.08"
"Option","100","-0.95"
"Option","0","0.13"
"Option","0","-0.63"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-45",""
"Title","CorrMC2-45",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.95, 0.55, -0.17, -0.74, 0.83, -0.18. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.55"
"Option","0","-0.17"
"Option","100","-0.95"
"Option","0","0.83"
"Option","0","-0.18"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-46",""
"Title","CorrMC2-46",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.24, 0.0600000000000001, -0.12, 0.39, 0.83, 0.17. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.24"
"Option","0","0.0600000000000001"
"Option","100","0.83"
"Option","0","0.39"
"Option","0","0.17"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-47",""
"Title","CorrMC2-47",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.37, -0.45, 0.26, -0.31, 0.49, 0.48. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.37"
"Option","0","-0.45"
"Option","0","0.26"
"Option","100","0.49"
"Option","0","0.48"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-48",""
"Title","CorrMC2-48",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.19, -0.89, 0.71, -0.13, 0.43, -0.77. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.19"
"Option","100","-0.89"
"Option","0","-0.13"
"Option","0","0.43"
"Option","0","-0.77"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-49",""
"Title","CorrMC2-49",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.74, -0.46, 0.34, -0.0599999999999999, 0.89, 0.76. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.74"
"Option","0","-0.46"
"Option","0","0.34"
"Option","100","0.89"
"Option","0","0.76"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-50",""
"Title","CorrMC2-50",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.3, 0.96, -0.54, -0.35, -0.27, -0.31. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.96"
"Option","0","-0.54"
"Option","0","-0.35"
"Option","0","-0.27"
"Option","0","-0.31"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-51",""
"Title","CorrMC2-51",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.76, 0.63, -0.95, -0.48, 0.45, 0.43. Which of the correlations is the strongest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.95"
"Option","0","0.63"
"Option","0","-0.48"
"Option","0","0.45"
"Option","0","0.43"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC2-52",""
"Title","CorrMC2-52",""
