"Option","0","(0.03, 0.13)"
"Option","0","(0, 0.84)"
"Option","0","(0.7, 0.82)"
"Option","100","(0.27, 0.61)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-12",""
"Title","PropCIMC1-12",""
"QuestionText","A student conducts a survey for her class project. She asks 30 other students a series of questions about their study habits. She knows from previous research that 0.53 of all students study for 4 or more hours per day. If 0.35 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.75, 0.95)"
"Option","100","(0.18, 0.52)"
"Option","0","(0.68, 0.83)"
"Option","0","(0.63, 0.93)"
"Option","0","(0.11, 0.66)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-13",""
"Title","PropCIMC1-13",""
"QuestionText","A student conducts a survey for her class project. She asks 24 other students a series of questions about their study habits. She knows from previous research that 0.46 of all students study for 4 or more hours per day. If 0.34 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.15, 0.53)"
"Option","0","(0.63, 0.84)"
"Option","0","(0.72, 0.74)"
"Option","0","(-0.01, 0.97)"
"Option","0","(0.01, 0.97)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-14",""
"Title","PropCIMC1-14",""
"QuestionText","A student conducts a survey for her class project. She asks 32 other students a series of questions about their study habits. She knows from previous research that 0.51 of all students study for 4 or more hours per day. If 0.36 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.74, 0.76)"
"Option","0","(0.12, 0.97)"
"Option","100","(0.19, 0.53)"
"Option","0","(0.1, 0.82)"
"Option","0","(0.09, 0.77)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-15",""
"Title","PropCIMC1-15",""
"QuestionText","A student conducts a survey for her class project. She asks 23 other students a series of questions about their study habits. She knows from previous research that 0.55 of all students study for 4 or more hours per day. If 0.37 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.63, 0.91)"
"Option","0","(0.89, 1.01)"
"Option","0","(0.76, 0.98)"
"Option","0","(0.76, 0.83)"
"Option","100","(0.17, 0.57)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-16",""
"Title","PropCIMC1-16",""
"QuestionText","A student conducts a survey for her class project. She asks 29 other students a series of questions about their study habits. She knows from previous research that 0.51 of all students study for 4 or more hours per day. If 0.34 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.71, 0.76)"
"Option","100","(0.17, 0.51)"
"Option","0","(0.1, 0.84)"
"Option","0","(0.56, 0.66)"
"Option","0","(0.78, 0.94)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-17",""
"Title","PropCIMC1-17",""
"QuestionText","A student conducts a survey for her class project. She asks 26 other students a series of questions about their study habits. She knows from previous research that 0.47 of all students study for 4 or more hours per day. If 0.33 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.77, 0.96)"
"Option","0","(0.67, 0.84)"
"Option","100","(0.15, 0.51)"
"Option","0","(0.71, 0.89)"
"Option","0","(0.72, 0.95)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-18",""
"Title","PropCIMC1-18",""
"QuestionText","A student conducts a survey for her class project. She asks 20 other students a series of questions about their study habits. She knows from previous research that 0.54 of all students study for 4 or more hours per day. If 0.35 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.67, 0.93)"
"Option","100","(0.14, 0.56)"
"Option","0","(0.78, 0.87)"
"Option","0","(-0.01, 0.98)"
"Option","0","(0.04, 0.81)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-19",""
"Title","PropCIMC1-19",""
"QuestionText","A student conducts a survey for her class project. She asks 20 other students a series of questions about their study habits. She knows from previous research that 0.55 of all students study for 4 or more hours per day. If 0.35 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.14, 0.56)"
"Option","0","(0.67, 0.71)"
"Option","0","(0.69, 0.78)"
"Option","0","(-0.01, 0.82)"
"Option","0","(0.97, 1.01)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-20",""
"Title","PropCIMC1-20",""
"QuestionText","A student conducts a survey for her class project. She asks 20 other students a series of questions about their study habits. She knows from previous research that 0.51 of all students study for 4 or more hours per day. If 0.31 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.03, 0.88)"
"Option","0","(0.6, 0.89)"
"Option","100","(0.11, 0.51)"
"Option","0","(0.71, 0.98)"
"Option","0","(0.74, 0.9)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-21",""
"Title","PropCIMC1-21",""
"QuestionText","A student conducts a survey for her class project. She asks 38 other students a series of questions about their study habits. She knows from previous research that 0.4 of all students study for 4 or more hours per day. If 0.31 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.05, 0.85)"
"Option","0","(0.58, 0.97)"
"Option","0","(0.6, 0.91)"
"Option","100","(0.16, 0.46)"
"Option","0","(-0.01, 0.61)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-22",""
"Title","PropCIMC1-22",""
"QuestionText","A student conducts a survey for her class project. She asks 40 other students a series of questions about their study habits. She knows from previous research that 0.4 of all students study for 4 or more hours per day. If 0.34 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.79, 0.83)"
"Option","0","(0.69, 0.74)"
"Option","0","(0.83, 0.88)"
"Option","0","(0.06, 0.98)"
"Option","100","(0.19, 0.49)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-23",""
"Title","PropCIMC1-23",""
"QuestionText","A student conducts a survey for her class project. She asks 23 other students a series of questions about their study habits. She knows from previous research that 0.45 of all students study for 4 or more hours per day. If 0.31 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.77, 0.86)"
"Option","0","(0.58, 0.9)"
"Option","0","(0.55, 0.83)"
"Option","100","(0.12, 0.5)"
"Option","0","(0.59, 0.79)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-24",""
"Title","PropCIMC1-24",""
"QuestionText","A student conducts a survey for her class project. She asks 35 other students a series of questions about their study habits. She knows from previous research that 0.53 of all students study for 4 or more hours per day. If 0.39 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.76, 0.93)"
"Option","100","(0.23, 0.55)"
"Option","0","(0.02, 0.03)"
"Option","0","(0.05, 0.82)"
"Option","0","(0.6, 0.83)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-25",""
"Title","PropCIMC1-25",""
"QuestionText","A student conducts a survey for her class project. She asks 30 other students a series of questions about their study habits. She knows from previous research that 0.52 of all students study for 4 or more hours per day. If 0.4 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.75, 0.85)"
"Option","0","(0.63, 0.88)"
"Option","100","(0.22, 0.58)"
"Option","0","(0.1, 1)"
"Option","0","(0.11, 0.67)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-26",""
"Title","PropCIMC1-26",""
"QuestionText","A student conducts a survey for her class project. She asks 25 other students a series of questions about their study habits. She knows from previous research that 0.47 of all students study for 4 or more hours per day. If 0.31 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.01, 0.57)"
"Option","0","(0.58, 0.95)"
"Option","100","(0.13, 0.49)"
"Option","0","(0.58, 0.81)"
"Option","0","(0.54, 0.9)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-27",""
"Title","PropCIMC1-27",""
"QuestionText","A student conducts a survey for her class project. She asks 35 other students a series of questions about their study habits. She knows from previous research that 0.5 of all students study for 4 or more hours per day. If 0.36 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.2, 0.52)"
"Option","0","(0.76, 0.8)"
"Option","0","(0.14, 0.74)"
"Option","0","(0.65, 0.69)"
"Option","0","(0.04, 0.13)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-28",""
"Title","PropCIMC1-28",""
"QuestionText","A student conducts a survey for her class project. She asks 35 other students a series of questions about their study habits. She knows from previous research that 0.53 of all students study for 4 or more hours per day. If 0.42 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.04, 0.94)"
"Option","100","(0.26, 0.58)"
"Option","0","(0.74, 0.93)"
"Option","0","(0.97, 0.99)"
"Option","0","(0.81, 0.88)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-29",""
"Title","PropCIMC1-29",""
"QuestionText","A student conducts a survey for her class project. She asks 20 other students a series of questions about their study habits. She knows from previous research that 0.42 of all students study for 4 or more hours per day. If 0.32 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.01, 0.89)"
"Option","0","(0.07, 0.64)"
"Option","100","(0.12, 0.52)"
"Option","0","(0.88, 0.92)"
"Option","0","(0, 0.9)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-30",""
"Title","PropCIMC1-30",""
"QuestionText","A student conducts a survey for her class project. She asks 30 other students a series of questions about their study habits. She knows from previous research that 0.43 of all students study for 4 or more hours per day. If 0.38 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.15, 0.6)"
"Option","0","(0.08, 0.87)"
"Option","100","(0.21, 0.55)"
"Option","0","(0.73, 0.82)"
"Option","0","(0.05, 0.99)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-31",""
"Title","PropCIMC1-31",""
"QuestionText","A student conducts a survey for her class project. She asks 29 other students a series of questions about their study habits. She knows from previous research that 0.49 of all students study for 4 or more hours per day. If 0.3 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.61, 0.77)"
"Option","0","(0.06, 0.68)"
"Option","0","(0.69, 0.73)"
"Option","0","(0.73, 0.82)"
"Option","100","(0.13, 0.47)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-32",""
"Title","PropCIMC1-32",""
"QuestionText","A student conducts a survey for her class project. She asks 40 other students a series of questions about their study habits. She knows from previous research that 0.46 of all students study for 4 or more hours per day. If 0.37 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.6, 0.91)"
"Option","0","(0.05, 0.94)"
"Option","0","(0.09, 0.65)"
"Option","0","(0.8, 0.88)"
"Option","100","(0.22, 0.52)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-33",""
"Title","PropCIMC1-33",""
"QuestionText","A student conducts a survey for her class project. She asks 33 other students a series of questions about their study habits. She knows from previous research that 0.5 of all students study for 4 or more hours per day. If 0.38 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.02, 0.76)"
"Option","0","(0.13, 0.87)"
"Option","0","(0.14, 0.82)"
"Option","100","(0.21, 0.55)"
"Option","0","(0.87, 0.94)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-34",""
"Title","PropCIMC1-34",""
"QuestionText","A student conducts a survey for her class project. She asks 39 other students a series of questions about their study habits. She knows from previous research that 0.49 of all students study for 4 or more hours per day. If 0.43 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.76, 0.87)"
"Option","100","(0.27, 0.59)"
"Option","0","(0.07, 0.87)"
"Option","0","(-0.01, 0.94)"
"Option","0","(0.89, 0.96)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-35",""
"Title","PropCIMC1-35",""
"QuestionText","A student conducts a survey for her class project. She asks 29 other students a series of questions about their study habits. She knows from previous research that 0.51 of all students study for 4 or more hours per day. If 0.4 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.14, 0.85)"
"Option","0","(0.76, 0.85)"
"Option","100","(0.22, 0.58)"
"Option","0","(0.15, 0.85)"
"Option","0","(0.95, 1.01)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-36",""
"Title","PropCIMC1-36",""
"QuestionText","A student conducts a survey for her class project. She asks 40 other students a series of questions about their study habits. She knows from previous research that 0.48 of all students study for 4 or more hours per day. If 0.33 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.18, 0.48)"
"Option","0","(0.03, 0.79)"
"Option","0","(0.56, 0.79)"
"Option","0","(0.75, 0.9)"
"Option","0","(0.59, 0.93)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-37",""
"Title","PropCIMC1-37",""
"QuestionText","A student conducts a survey for her class project. She asks 33 other students a series of questions about their study habits. She knows from previous research that 0.54 of all students study for 4 or more hours per day. If 0.34 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","100","(0.18, 0.5)"
"Option","0","(0.69, 0.72)"
"Option","0","(0.03, 0.76)"
"Option","0","(0.59, 0.89)"
"Option","0","(0.78, 0.87)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-38",""
"Title","PropCIMC1-38",""
"QuestionText","A student conducts a survey for her class project. She asks 34 other students a series of questions about their study habits. She knows from previous research that 0.45 of all students study for 4 or more hours per day. If 0.36 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.06, 0.98)"
"Option","100","(0.2, 0.52)"
"Option","0","(0.02, 0.09)"
"Option","0","(0.6, 0.85)"
"Option","0","(0.81, 0.9)"
"Hint","You'll need to calculate a confidence interval for a single proportion. Pick the closest answer.",""
"Feedback","Did you use phat - 1.96*sqrt(phat*qhat/n), and phat + 1.96*sqrt(phat*qhat/n)?",""
"NewQuestion","MC",""
"ID","PropCIMC1-39",""
"Title","PropCIMC1-39",""
"QuestionText","A student conducts a survey for her class project. She asks 35 other students a series of questions about their study habits. She knows from previous research that 0.5 of all students study for 4 or more hours per day. If 0.34 of her own sample study for 4 or more hours per day, what is the 95% confidence interval for the true population proportion?",""
"Points","4",""
"Difficulty","1",""
"Option","0","(0.03, 0.71)"
"Option","0","(0.83, 0.89)"
