"NewQuestion","MC",""
"ID","2MeanTestMC3-10",""
"Title","2MeanTestMC3-10",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.6377 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-11",""
"Title","2MeanTestMC3-11",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0319 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-12",""
"Title","2MeanTestMC3-12",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0412 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-13",""
"Title","2MeanTestMC3-13",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0204 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-14",""
"Title","2MeanTestMC3-14",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0259 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-15",""
"Title","2MeanTestMC3-15",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0379 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-16",""
"Title","2MeanTestMC3-16",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.4428 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-17",""
"Title","2MeanTestMC3-17",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.4101 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-18",""
"Title","2MeanTestMC3-18",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.369 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-19",""
"Title","2MeanTestMC3-19",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.4695 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-20",""
"Title","2MeanTestMC3-20",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0133 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-21",""
"Title","2MeanTestMC3-21",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.9807 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-22",""
"Title","2MeanTestMC3-22",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0393 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-23",""
"Title","2MeanTestMC3-23",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0283 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-24",""
"Title","2MeanTestMC3-24",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0398 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-25",""
"Title","2MeanTestMC3-25",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0176 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-26",""
"Title","2MeanTestMC3-26",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0154 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-27",""
"Title","2MeanTestMC3-27",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.1575 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-28",""
"Title","2MeanTestMC3-28",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.1494 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-29",""
"Title","2MeanTestMC3-29",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0054 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-30",""
"Title","2MeanTestMC3-30",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.039 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-31",""
"Title","2MeanTestMC3-31",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0315 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-32",""
"Title","2MeanTestMC3-32",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0113 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-33",""
"Title","2MeanTestMC3-33",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0072 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-34",""
"Title","2MeanTestMC3-34",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.8771 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-35",""
"Title","2MeanTestMC3-35",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0319 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-36",""
"Title","2MeanTestMC3-36",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0327 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-37",""
"Title","2MeanTestMC3-37",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.6908 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-38",""
"Title","2MeanTestMC3-38",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0348 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-39",""
"Title","2MeanTestMC3-39",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.9954 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-40",""
"Title","2MeanTestMC3-40",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.011 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-41",""
"Title","2MeanTestMC3-41",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.009 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-42",""
"Title","2MeanTestMC3-42",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.6636 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-43",""
"Title","2MeanTestMC3-43",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.8168 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-44",""
"Title","2MeanTestMC3-44",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.8252 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-45",""
"Title","2MeanTestMC3-45",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.6932 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-46",""
"Title","2MeanTestMC3-46",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.6533 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-47",""
"Title","2MeanTestMC3-47",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0084 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-48",""
"Title","2MeanTestMC3-48",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.9775 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-49",""
"Title","2MeanTestMC3-49",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0489 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-50",""
"Title","2MeanTestMC3-50",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0297 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-51",""
"Title","2MeanTestMC3-51",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.1804 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-52",""
"Title","2MeanTestMC3-52",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.909 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-53",""
"Title","2MeanTestMC3-53",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0461 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-54",""
"Title","2MeanTestMC3-54",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0097 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-55",""
"Title","2MeanTestMC3-55",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.4569 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-56",""
"Title","2MeanTestMC3-56",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0431 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-57",""
"Title","2MeanTestMC3-57",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.7745 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-58",""
"Title","2MeanTestMC3-58",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.9944 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Reject the null hypothesis."
"Option","100","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-59",""
"Title","2MeanTestMC3-59",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0022 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-60",""
"Title","2MeanTestMC3-60",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.4264 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Fail to reject the null hypothesis."
"Option","0","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-61",""
"Title","2MeanTestMC3-61",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0206 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-62",""
"Title","2MeanTestMC3-62",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0119 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Reject the null hypothesis."
"Option","0","Fail to reject the null hypothesis."
"Hint","Is the p-value bigger or smaller than 0.05?",""
"Feedback","Reject when p-value <= 0.05.",""
"NewQuestion","MC",""
"ID","2MeanTestMC3-63",""
"Title","2MeanTestMC3-63",""
"QuestionText","A researcher runs a hypothesis test on the difference between two means. She finds the p-value of the test is 0.0273 What is the appropriate decision at the 5% significance level?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Fail to reject the null hypothesis."
"Option","100","Reject the null hypothesis."
