"ID","2MeanPESEMC2-5",""
"Title","2MeanPESEMC2-5",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 23.12. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-5.jpeg",""
"Option","0","-28.49"
"Option","0","-31.55"
"Option","0","-28.67"
"Option","100","-33.67"
"Option","0","-30.43"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-6",""
"Title","2MeanPESEMC2-6",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 32.15. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-6.jpeg",""
"Option","0","-29.09"
"Option","0","-27.26"
"Option","0","-28.8"
"Option","100","-29.29"
"Option","0","-25.55"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-7",""
"Title","2MeanPESEMC2-7",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 31.89. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-7.jpeg",""
"Option","0","15.48"
"Option","100","11.27"
"Option","0","15.41"
"Option","0","12.93"
"Option","0","12.87"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-8",""
"Title","2MeanPESEMC2-8",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 21.35. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-8.jpeg",""
"Option","0","10.63"
"Option","0","7.03"
"Option","100","7.55"
"Option","0","2.96"
"Option","0","2.65"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-9",""
"Title","2MeanPESEMC2-9",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 25.85. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-9.jpeg",""
"Option","100","9.14"
"Option","0","9.45"
"Option","0","4.59"
"Option","0","6.32"
"Option","0","13.17"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-10",""
"Title","2MeanPESEMC2-10",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 31.19. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-10.jpeg",""
"Option","100","11.79"
"Option","0","7.49"
"Option","0","7.17"
"Option","0","16.22"
"Option","0","10.32"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-11",""
"Title","2MeanPESEMC2-11",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 28.4. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-11.jpeg",""
"Option","100","-10"
"Option","0","-5.66"
"Option","0","-6.8"
"Option","0","-6.78"
"Option","0","-5.74"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-12",""
"Title","2MeanPESEMC2-12",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 35.18. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-12.jpeg",""
"Option","0","13.64"
"Option","0","15.03"
"Option","100","14.36"
"Option","0","12.43"
"Option","0","17.24"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-13",""
"Title","2MeanPESEMC2-13",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 16.56. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-13.jpeg",""
"Option","0","-15.62"
"Option","0","-16.95"
"Option","0","-16.5"
"Option","100","-20.71"
"Option","0","-17.02"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-14",""
"Title","2MeanPESEMC2-14",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 30.38. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-14.jpeg",""
"Option","100","10.74"
"Option","0","12.13"
"Option","0","11.36"
"Option","0","12.05"
"Option","0","8.17"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-15",""
"Title","2MeanPESEMC2-15",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 16.27. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-15.jpeg",""
"Option","0","2.05"
"Option","0","2.96"
"Option","100","6.64"
"Option","0","9.69"
"Option","0","1.83"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-16",""
"Title","2MeanPESEMC2-16",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 18.17. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-16.jpeg",""
"Option","0","5.87"
"Option","0","3.68"
"Option","0","10.11"
"Option","0","3.96"
"Option","100","6.42"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-17",""
"Title","2MeanPESEMC2-17",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 39.92. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-17.jpeg",""
"Option","0","12.39"
"Option","0","14.33"
"Option","0","12.35"
"Option","100","16.3"
"Option","0","15"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-18",""
"Title","2MeanPESEMC2-18",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 33.62. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-18.jpeg",""
"Option","0","-20.68"
"Option","0","-20.95"
"Option","0","-17.88"
"Option","100","-21.17"
"Option","0","-18.08"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-19",""
"Title","2MeanPESEMC2-19",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 30.21. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-19.jpeg",""
"Option","0","-7.96"
"Option","0","-7.3"
"Option","0","-16.82"
"Option","0","-10.33"
"Option","100","-12.17"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-20",""
"Title","2MeanPESEMC2-20",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 21.67. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-20.jpeg",""
"Option","0","10.48"
"Option","0","4.91"
"Option","100","8.19"
"Option","0","4.24"
"Option","0","9.26"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-21",""
"Title","2MeanPESEMC2-21",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 33.04. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-21.jpeg",""
"Option","0","-13.69"
"Option","0","-14.25"
"Option","100","-9.43"
"Option","0","-5.5"
"Option","0","-13.84"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-22",""
"Title","2MeanPESEMC2-22",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 21.39. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-22.jpeg",""
"Option","0","-16.96"
"Option","0","-15.75"
"Option","0","-17.77"
"Option","100","-20.83"
"Option","0","-17.78"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-23",""
"Title","2MeanPESEMC2-23",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 37.01. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-23.jpeg",""
"Option","0","10.33"
"Option","0","14.56"
"Option","100","13.09"
"Option","0","8.58"
"Option","0","12.86"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-24",""
"Title","2MeanPESEMC2-24",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 31.09. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-24.jpeg",""
"Option","0","-6.78"
"Option","100","-10"
"Option","0","-5.6"
"Option","0","-14.81"
"Option","0","-12.81"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-25",""
"Title","2MeanPESEMC2-25",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 24.38. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-25.jpeg",""
"Option","0","7.24"
"Option","0","4.06"
"Option","100","9.21"
"Option","0","8.2"
"Option","0","8.67"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-26",""
"Title","2MeanPESEMC2-26",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 15.4. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-26.jpeg",""
"Option","0","-7.69"
"Option","0","-8.57"
"Option","100","-12.71"
"Option","0","-17.76"
"Option","0","-17.69"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-27",""
"Title","2MeanPESEMC2-27",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 27.42. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-27.jpeg",""
"Option","0","6.59"
"Option","100","11.19"
"Option","0","14.47"
"Option","0","15.12"
"Option","0","7.74"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-28",""
"Title","2MeanPESEMC2-28",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 22.07. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-28.jpeg",""
"Option","0","4.26"
"Option","0","9.42"
"Option","0","11"
"Option","0","10"
"Option","100","9.01"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-29",""
"Title","2MeanPESEMC2-29",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 20.13. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-29.jpeg",""
"Option","0","-6.58"
"Option","0","-11.56"
"Option","0","-13.52"
"Option","100","-8.67"
"Option","0","-11.61"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-30",""
"Title","2MeanPESEMC2-30",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 19.97. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-30.jpeg",""
"Option","0","7.32"
"Option","100","8.15"
"Option","0","8.95"
"Option","0","6.88"
"Option","0","5.5"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-31",""
"Title","2MeanPESEMC2-31",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 8.82. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-31.jpeg",""
"Option","0","5.02"
"Option","0","6.87"
"Option","0","-1.51"
"Option","0","4.7"
"Option","100","3.6"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-32",""
"Title","2MeanPESEMC2-32",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 24.05. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-32.jpeg",""
"Option","0","12.59"
"Option","100","9.09"
"Option","0","10.06"
"Option","0","9.3"
"Option","0","5.32"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-33",""
"Title","2MeanPESEMC2-33",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 23.04. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-33.jpeg",""
"Option","0","13.13"
"Option","100","8.15"
"Option","0","7.35"
"Option","0","12.8"
"Option","0","12.84"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-34",""
"Title","2MeanPESEMC2-34",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 27.43. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-34.jpeg",""
"Option","0","16.16"
"Option","100","11.2"
"Option","0","6.96"
"Option","0","6.89"
"Option","0","9.11"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-35",""
"Title","2MeanPESEMC2-35",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 37.05. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-35.jpeg",""
"Option","0","14.77"
"Option","0","10.53"
"Option","0","14.57"
"Option","0","9.93"
"Option","100","15.13"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-36",""
"Title","2MeanPESEMC2-36",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 30.01. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-36.jpeg",""
"Option","0","-12.72"
"Option","0","-15.71"
"Option","100","-16.14"
"Option","0","-13.4"
"Option","0","-10.95"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-37",""
"Title","2MeanPESEMC2-37",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 22.67. What is the standard error of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-37.jpeg",""
"Option","100","9.25"
"Option","0","13.09"
"Option","0","14.06"
"Option","0","7.08"
"Option","0","7.24"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-38",""
"Title","2MeanPESEMC2-38",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 16.99. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-38.jpeg",""
"Option","0","-7.27"
"Option","0","-7.41"
"Option","0","-10.12"
"Option","100","-9.71"
"Option","0","-9.03"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-39",""
"Title","2MeanPESEMC2-39",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 21.17. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-39.jpeg",""
"Option","0","-8.54"
"Option","0","-10.39"
"Option","100","-12.67"
"Option","0","-15.73"
"Option","0","-12.45"
"Hint","Are the groups independent or dependent? Are you looking for center or spread? Pick the closest answer.",""
"Feedback","Point Estimate = mean(Before - After). SE = sd/sqrt(n).",""
"NewQuestion","MC",""
"ID","2MeanPESEMC2-40",""
"Title","2MeanPESEMC2-40",""
"QuestionText","A new cardiovascular medication was administered to a single group of subjects. The subjects' heartrates (bpm) were monitored and recorded twice: once before administering the medicine and once after. The standard deviation of the differences between heartrates at the two times was 30.57. What is the point estimate of the average difference in heartrates between the two times (Before - After)?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/2MeanPESEMC2-40.jpeg",""
"Option","0","-26.75"
"Option","100","-28.67"
