"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 55.7. Using the new sample, the CDC calculates a 95% confidence interval of (55.1, 62.37) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-9",""
"Title","MeanCIMC2-9",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 65.29. Using the new sample, the CDC calculates a 95% confidence interval of (61.92, 67.29) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-10",""
"Title","MeanCIMC2-10",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 20 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.14. Using the new sample, the CDC calculates a 95% confidence interval of (56.19, 63.64) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-11",""
"Title","MeanCIMC2-11",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 26 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 62.47. Using the new sample, the CDC calculates a 95% confidence interval of (60.45, 66.22) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-12",""
"Title","MeanCIMC2-12",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 23 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.9. Using the new sample, the CDC calculates a 95% confidence interval of (55.52, 62.06) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-13",""
"Title","MeanCIMC2-13",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 25 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 65.27. Using the new sample, the CDC calculates a 95% confidence interval of (52.03, 57.51) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-14",""
"Title","MeanCIMC2-14",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.72. Using the new sample, the CDC calculates a 95% confidence interval of (54.77, 61.57) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-15",""
"Title","MeanCIMC2-15",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 23 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 63.38. Using the new sample, the CDC calculates a 95% confidence interval of (52.62, 59.98) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-16",""
"Title","MeanCIMC2-16",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 58.92. Using the new sample, the CDC calculates a 95% confidence interval of (51.14, 59.7) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-17",""
"Title","MeanCIMC2-17",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 24 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 61.5. Using the new sample, the CDC calculates a 95% confidence interval of (57.27, 63.67) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-18",""
"Title","MeanCIMC2-18",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 28 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 56.84. Using the new sample, the CDC calculates a 95% confidence interval of (58.23, 64.15) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-19",""
"Title","MeanCIMC2-19",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 25 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 62.72. Using the new sample, the CDC calculates a 95% confidence interval of (60.16, 67.22) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-20",""
"Title","MeanCIMC2-20",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 27 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.6. Using the new sample, the CDC calculates a 95% confidence interval of (57.86, 62.38) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-21",""
"Title","MeanCIMC2-21",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 29 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 60.17. Using the new sample, the CDC calculates a 95% confidence interval of (61.62, 68.54) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-22",""
"Title","MeanCIMC2-22",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 26 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.56. Using the new sample, the CDC calculates a 95% confidence interval of (62.43, 69.73) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-23",""
"Title","MeanCIMC2-23",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 25 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 64.93. Using the new sample, the CDC calculates a 95% confidence interval of (59.24, 65.12) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-24",""
"Title","MeanCIMC2-24",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 62.1. Using the new sample, the CDC calculates a 95% confidence interval of (58.93, 65.35) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-25",""
"Title","MeanCIMC2-25",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 22 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.19. Using the new sample, the CDC calculates a 95% confidence interval of (55.94, 63.05) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-26",""
"Title","MeanCIMC2-26",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 61.16. Using the new sample, the CDC calculates a 95% confidence interval of (58, 63.98) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-27",""
"Title","MeanCIMC2-27",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 20 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 56.64. Using the new sample, the CDC calculates a 95% confidence interval of (54.4, 61.85) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-28",""
"Title","MeanCIMC2-28",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 24 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 59.31. Using the new sample, the CDC calculates a 95% confidence interval of (61.93, 67.93) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-29",""
"Title","MeanCIMC2-29",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 63.3. Using the new sample, the CDC calculates a 95% confidence interval of (56.18, 63.88) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-30",""
"Title","MeanCIMC2-30",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 23 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 60.54. Using the new sample, the CDC calculates a 95% confidence interval of (51.36, 58.31) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-31",""
"Title","MeanCIMC2-31",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 29 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 57.69. Using the new sample, the CDC calculates a 95% confidence interval of (61.38, 66.11) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-32",""
"Title","MeanCIMC2-32",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 55.38. Using the new sample, the CDC calculates a 95% confidence interval of (62.77, 69.19) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-33",""
"Title","MeanCIMC2-33",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 26 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 60.36. Using the new sample, the CDC calculates a 95% confidence interval of (54.72, 61.26) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-34",""
"Title","MeanCIMC2-34",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 28 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 64.46. Using the new sample, the CDC calculates a 95% confidence interval of (52.3, 58.22) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-35",""
"Title","MeanCIMC2-35",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 23 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 58.65. Using the new sample, the CDC calculates a 95% confidence interval of (58.19, 64.32) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-36",""
"Title","MeanCIMC2-36",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 26 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 57.22. Using the new sample, the CDC calculates a 95% confidence interval of (51.46, 58.38) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-37",""
"Title","MeanCIMC2-37",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 28 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 64.65. Using the new sample, the CDC calculates a 95% confidence interval of (56.88, 63.91) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-38",""
"Title","MeanCIMC2-38",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 20 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 57.42. Using the new sample, the CDC calculates a 95% confidence interval of (55.23, 62.24) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-39",""
"Title","MeanCIMC2-39",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 28 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 58.08. Using the new sample, the CDC calculates a 95% confidence interval of (53.85, 60.88) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-40",""
"Title","MeanCIMC2-40",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 27 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 61.42. Using the new sample, the CDC calculates a 95% confidence interval of (62.35, 68.38) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-41",""
"Title","MeanCIMC2-41",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 23 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 60.89. Using the new sample, the CDC calculates a 95% confidence interval of (58.65, 64.37) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-42",""
"Title","MeanCIMC2-42",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 28 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 61.85. Using the new sample, the CDC calculates a 95% confidence interval of (51.37, 57.66) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-43",""
"Title","MeanCIMC2-43",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 56.73. Using the new sample, the CDC calculates a 95% confidence interval of (61.96, 68.04) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-44",""
"Title","MeanCIMC2-44",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 22 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 56.74. Using the new sample, the CDC calculates a 95% confidence interval of (57.48, 64.59) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-45",""
"Title","MeanCIMC2-45",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 23 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 62.93. Using the new sample, the CDC calculates a 95% confidence interval of (56.67, 62.39) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-46",""
"Title","MeanCIMC2-46",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 62.05. Using the new sample, the CDC calculates a 95% confidence interval of (52.92, 57.57) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-47",""
"Title","MeanCIMC2-47",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 64.28. Using the new sample, the CDC calculates a 95% confidence interval of (57.41, 62.06) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-48",""
"Title","MeanCIMC2-48",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 63.82. Using the new sample, the CDC calculates a 95% confidence interval of (59.16, 65.24) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-49",""
"Title","MeanCIMC2-49",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 54.75. Using the new sample, the CDC calculates a 95% confidence interval of (59.05, 65.13) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-50",""
"Title","MeanCIMC2-50",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 30 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 63.52. Using the new sample, the CDC calculates a 95% confidence interval of (56.95, 63.39) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-51",""
"Title","MeanCIMC2-51",""
"QuestionText","The CDC conducts biometric research on the US populaton. A sample of 21 US citizens' heights is collected. Previous CDC research indicates that all US citizens have an average height of 61.24. Using the new sample, the CDC calculates a 95% confidence interval of (50.68, 57.95) for the height of all US citizens. Was the confidence interval successful?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","This is an interpretive question. No calculation is necessary. Consider each bound inclusive.",""
"Feedback","Does the CI contain the true population mean?",""
"NewQuestion","MC",""
"ID","MeanCIMC2-52",""
"Title","MeanCIMC2-52",""
